@relation '4CRE-V2-CE-ML: -C 4'

@attribute class0 {0, 1}
@attribute class1 {0, 1}
@attribute class2 {0, 1}
@attribute class3 {0, 1}
@attribute att0 numeric
@attribute att1 numeric

@data
0,0,0,1,0.81641,-3.8212
0,0,1,0,3.0973,-1.5133
0,0,1,0,2.8399,-0.9798
0,0,0,1,-0.13262,-1.2841
0,0,0,1,0.37689,-2.5584
0,0,0,1,-0.030391,-3.0002
0,0,0,1,2.2953,-2.9729
0,0,0,1,-0.67495,-2.8788
0,0,0,1,0.87008,-3.3428
0,0,1,0,1.3408,-0.076277
0,0,0,1,1.1698,-2.8259
0,0,0,1,0.76699,-1.6717
0,0,0,1,-0.53346,-3.0158
0,0,1,0,2.3393,0.33928
0,0,1,0,4.7116,1.7017
0,0,1,0,2.4482,-1.1663
0,0,1,0,1.5202,0.41087
0,0,1,0,3.4282,0.031232
0,0,1,0,2.2633,-0.28553
0,0,1,0,1.7313,0.46111
0,0,0,1,-0.1294,-1.7641
0,0,1,0,3.4383,1.4789
0,0,0,1,-1.2741,-2.2653
0,0,1,0,2.178,-0.51392
0,0,1,0,2.4059,-0.61446
0,0,0,1,0.14282,-2.109
0,0,0,1,-0.48612,-2.2926
0,0,1,0,3.0794,0.090341
0,0,0,1,-0.6587,-3.7172
0,0,0,1,-0.75913,-3.8089
0,0,0,1,0.015104,-4.6811
0,0,1,0,3.1741,0.16474
0,0,0,1,0.58141,-3.6114
0,0,0,1,1.0473,-2.4027
0,0,1,0,2.2425,-0.98074
0,0,0,1,-0.39489,-2.7329
0,0,0,1,1.399,-1.582
0,0,1,0,2.9729,-1.4054
0,0,0,1,0.21294,-4.4737
0,0,1,0,2.4493,0.80488
0,0,1,0,2.7281,-0.41892
0,0,0,1,0.039412,-2.2957
0,0,1,0,3.6795,0.24165
0,0,1,0,2.5105,-1.8239
0,0,0,1,-0.033553,-3.8277
0,0,1,0,2.618,-0.5087
0,0,0,1,0.57845,-1.6435
0,0,1,0,2.5949,-0.3392
0,0,1,0,3.1583,1.4779
0,0,0,1,0.65117,-1.1493
0,0,0,1,1.8067,-1.5605
0,0,0,1,0.42204,-2.4944
0,0,0,1,-0.38096,-2.8364
0,0,0,1,1.913,-3.1803
0,0,1,0,2.8086,0.83026
0,0,0,1,0.63835,-2.2679
0,0,0,1,0.59471,-3.2678
0,0,1,0,4.3198,0.11494
0,0,0,1,-0.44309,-4.1146
0,0,1,0,2.1689,1.8434
0,0,0,1,0.34954,-1.4751
0,0,1,0,2.9818,1.0539
0,0,1,0,2.7684,0.676
0,0,0,1,1.3856,-3.294
0,0,1,0,2.5544,-0.89167
0,0,0,1,-0.94553,-3.384
0,0,1,0,3.4974,1.5462
0,0,0,1,-1.0153,-2.37
0,0,0,1,0.64085,-3.9189
0,0,0,1,0.83347,-3.6007
0,0,1,0,2.5894,-0.66657
0,0,0,1,-0.83892,-2.9304
0,0,1,0,0.64367,1.0232
0,0,0,1,1.9709,-2.7654
0,0,0,1,0.13144,-2.128
0,0,1,0,1.5248,0.59183
0,0,1,0,2.8062,0.067245
0,0,0,1,0.13423,-3.4511
0,0,0,1,0.15679,-2.5819
0,0,1,0,2.7052,2.3721
0,0,0,1,-0.084664,-2.8497
0,0,0,1,0.66643,-1.8594
0,0,0,1,0.14039,-2.7939
0,0,0,1,-0.97331,-3.233
0,0,0,1,0.17261,-3.2232
0,0,1,0,1.7904,0.25678
0,0,0,1,-0.93784,-3.7547
0,0,1,0,2.5324,0.80763
0,0,0,1,0.3576,-3.6295
0,0,0,1,1.5445,-3.961
0,0,0,1,-0.5617,-5.0235
0,0,0,1,1.6622,-1.7392
0,0,0,1,1.6968,-3.6078
0,0,1,0,2.4932,-1.0924
0,0,1,0,1.0824,1.8526
0,0,1,0,3.0442,-0.15464
0,0,0,1,0.57648,-2.9188
0,0,1,0,2.8749,1.8351
0,0,1,0,4.8724,-0.19698
0,0,1,0,3.8429,-1.1995
0,0,1,0,2.376,0.42674
0,0,1,0,2.7327,-0.35536
0,0,1,0,2.6341,1.2666
0,0,1,0,2.2337,-0.53956
0,0,1,0,3.6701,0.0031449
0,0,1,0,3.1079,1.6771
0,0,1,0,3.7703,-0.17796
0,0,1,0,3.9057,-0.18145
0,0,1,0,2.0977,-0.49271
0,0,1,0,3.6759,-0.76777
0,0,0,1,-0.32807,-2.6166
0,0,1,0,1.6638,0.68095
0,0,0,1,0.082893,-2.3467
0,0,0,1,-0.082011,-2.1751
0,0,1,0,4.3242,-1.0304
0,0,1,0,3.7611,1.6133
0,0,1,0,2.0804,0.28394
0,0,1,0,1.6309,0.55626
0,0,1,0,1.7576,-0.030251
0,0,1,0,4.2056,0.018248
0,0,1,0,3.2227,2.1475
0,0,0,1,0.15476,-3.3514
0,0,1,0,2.7934,-0.29552
0,0,0,1,1.3516,-2.0959
0,0,0,1,0.39034,-1.5306
0,0,1,0,1.5721,1.152
0,0,0,1,1.539,-1.9218
0,0,1,0,1.3559,-1.0841
0,0,0,1,-0.16855,-3.9407
0,0,1,0,2.8585,0.37413
0,0,0,1,0.99831,-3.5352
0,0,0,1,1.0431,-1.603
0,0,0,1,-1.0206,-3.5014
0,0,1,0,1.6401,1.1226
0,0,0,1,0.30489,-3.2695
0,0,1,0,2.5911,1.1328
0,0,0,1,0.08528,-2.5718
0,0,1,0,2.4332,1.5056
0,0,1,0,3.8394,-0.12597
0,0,0,1,1.4881,-1.6864
0,0,0,1,0.86571,-2.2089
0,0,1,0,3.454,1.6009
0,0,0,1,-0.43761,-2.8864
0,0,0,1,0.79222,-3.4741
0,0,0,1,0.38771,-3.7663
0,0,1,0,2.2255,1.0034
0,0,1,0,3.8666,1.5677
0,0,1,0,3.0447,0.80001
0,0,1,0,2.2413,2.0875
0,0,1,0,3.9103,-0.090243
0,0,0,1,0.47031,-2.8578
0,0,1,0,1.2737,-0.84416
0,0,1,0,2.4765,2.0142
0,0,1,0,3.6011,-1.0271
0,0,0,1,-0.97155,-1.276
0,0,1,0,1.1489,0.42874
0,0,1,0,3.056,2.2126
0,0,0,1,-0.41197,-2.4054
0,0,1,0,2.6455,1.4993
0,0,0,1,0.85574,-2.8263
0,0,0,1,-0.29,-2.5834
0,0,1,0,2.9981,0.803
0,0,0,1,1.3704,-3.2934
0,0,0,1,-0.59142,-2.9647
0,0,0,1,0.96362,-4.4627
0,0,1,0,3.0095,-0.0035323
0,0,0,1,-0.0052165,-2.9643
0,0,1,0,3.1978,1.117
0,0,0,1,-0.38514,-2.6924
0,0,1,0,2.0999,-0.080426
0,0,0,1,-0.034459,-2.3451
0,0,0,1,0.20094,-2.5087
0,0,0,1,0.33399,-2.0724
0,0,1,0,3.1044,1.4296
0,0,1,0,3.8537,1.097
0,0,1,0,2.225,1.0965
0,0,0,1,-0.68608,-3.174
0,0,1,0,2.6193,-0.07811
0,0,0,1,0.22976,-2.0084
0,0,1,0,3.0068,0.40712
0,0,1,0,2.605,-0.14765
0,0,0,1,-0.25658,-2.6292
0,0,0,1,-0.28146,-2.6746
0,0,1,0,2.3898,0.28712
0,0,0,1,0.33112,-3.2334
0,0,1,0,2.4879,-0.89937
0,0,0,1,-0.57869,-3.0869
0,0,0,1,-1.0071,-1.928
0,0,0,1,-0.1796,-3.2864
0,0,1,0,3.4652,0.38354
0,0,0,1,0.25305,-3.8484
0,0,1,0,0.85429,-0.50836
0,0,1,0,1.8952,-1.0276
0,0,1,0,1.9972,0.86932
0,0,1,0,3.0131,-1.3558
0,0,0,1,1.6567,-3.2574
0,0,0,1,0.3589,-3.2679
0,0,1,0,3.0704,0.47324
0,0,0,1,1.0342,-2.7116
0,0,0,1,0.9074,-2.9395
0,0,1,0,1.601,-0.048032
0,0,1,0,3.0976,-0.17752
0,0,0,1,0.032122,-1.5527
0,0,0,1,-0.47219,-2.5266
0,0,1,0,2.0753,0.39043
0,0,1,0,0.6624,-0.027699
0,0,0,1,0.15673,-3.8087
0,0,1,0,3.4018,-0.53826
0,0,1,0,3.7708,-1.0826
0,0,0,1,-0.4068,-0.84045
0,0,0,1,0.14458,-3.2942
0,0,0,1,-0.93196,-2.2293
0,0,1,0,2.6823,0.57419
0,0,0,1,1.7349,-2.9006
0,0,0,1,1.0538,-3.3706
0,0,1,0,2.4129,0.11306
0,0,0,1,0.3049,-3.5056
0,0,1,0,2.4978,1.1127
0,0,0,1,-0.11969,-2.9067
0,0,0,1,1.196,-4.6436
0,0,0,1,-0.029306,-2.3675
0,0,1,0,2.0509,0.47461
0,0,0,1,1.2193,-2.153
0,0,0,1,0.55991,-1.9882
0,0,1,0,1.2938,1.4574
0,0,1,0,3.1153,0.77728
0,0,0,1,0.64983,-3.1248
0,0,0,1,0.93372,-1.6568
0,0,0,1,0.1402,-3.2798
0,0,0,1,-0.14039,-2.0894
0,0,0,1,-0.35675,-2.5523
0,0,0,1,0.27458,-1.0258
0,0,0,1,0.063721,-3.9991
0,0,0,1,-0.24079,-2.9313
0,0,1,0,2.7469,1.8342
0,0,1,0,2.5088,0.48786
0,0,0,1,0.9823,-2.5926
0,0,0,1,-0.18631,-1.5743
0,0,1,0,1.66,1.0797
0,0,1,0,3.0483,0.90116
0,0,0,1,1.1546,-4.0845
0,0,1,0,3.4852,0.5776
0,0,0,1,1.8853,-3.1614
0,0,0,1,-0.1812,-4.3323
0,0,1,0,1.4388,-0.42111
0,0,0,1,0.21056,-3.6413
0,0,0,1,-0.92805,-2.716
0,0,0,1,0.88482,-2.2976
0,0,0,1,-0.32023,-2.4892
0,0,0,1,1.5608,-3.3443
0,0,0,1,0.47268,-2.3778
0,0,1,0,2.3506,0.77355
0,0,0,1,-0.38459,-2.8592
0,0,0,1,0.24629,-1.9701
0,0,1,0,2.3899,-0.53213
0,0,1,0,3.7718,3.083
0,0,0,1,-1.7696,-2.8363
0,0,1,0,2.9479,-0.7292
0,0,1,0,2.9166,0.20155
0,0,1,0,1.019,1.5373
0,0,1,0,3.6522,-0.22893
0,0,0,1,0.17234,-2.9638
0,0,0,1,0.14804,-3.844
0,0,0,1,0.39608,-1.975
0,0,0,1,-0.8312,-2.645
0,0,1,0,2.2205,-0.063834
0,0,1,0,3.0793,-1.9669
0,0,0,1,0.077894,-2.3542
0,0,0,1,1.6632,-3.2553
0,0,0,1,-0.46517,-2.7424
0,0,1,0,1.8654,1.3499
0,0,1,0,1.9895,1.1356
0,0,1,0,2.6993,-0.43361
0,0,0,1,0.99889,-3.1773
0,0,0,1,0.95083,-1.8467
0,0,0,1,-0.60644,-1.9972
0,0,1,0,1.56,0.60935
0,0,1,0,1.4313,0.65622
0,0,1,0,3.0522,1.2555
0,0,0,1,1.1663,-2.1215
0,0,0,1,0.70241,-1.8834
0,0,1,0,2.2311,0.73277
0,0,0,1,0.56078,-1.9973
0,0,0,1,-0.010755,-1.753
0,0,1,0,1.4724,1.3154
0,0,0,1,-0.084708,-1.897
0,0,1,0,3.0251,0.93522
0,0,1,0,2.5984,0.36126
0,0,0,1,-0.34829,-2.1851
0,0,1,0,3.2541,0.71961
0,0,0,1,0.60799,-2.8004
0,0,1,0,2.6143,-2.2582
0,0,1,0,3.5194,-1.1985
0,0,0,1,0.82871,-1.5129
0,0,0,1,-0.30926,-2.729
0,0,1,0,2.2677,0.083331
0,0,0,1,1.0523,-1.7274
0,0,1,0,2.3412,-0.50036
0,0,1,0,4.2086,-0.30478
0,0,1,0,4.2634,0.62198
0,0,0,1,0.71621,-3.0934
0,0,0,1,-0.22007,-1.3442
0,0,0,1,0.78222,-2.7134
0,0,0,1,-0.14402,-3.1086
0,0,0,1,2.4513,-2.6449
0,0,1,0,2.5945,0.90493
0,0,1,0,0.74797,-0.0054664
0,0,0,1,-0.59234,-1.6067
0,0,0,1,-0.6582,-2.6282
0,0,0,1,-1.8537,-1.8987
0,0,1,0,3.3148,-0.71575
0,0,0,1,-0.54113,-3.3781
0,0,0,1,-0.53683,-2.6732
0,0,1,0,2.7607,-0.26167
0,0,1,0,3.2053,-0.70023
0,0,0,1,-0.74885,-3.7267
0,0,1,0,2.6757,-2.2746
0,0,1,0,2.2571,0.05243
0,0,1,0,2.2223,0.16043
0,0,1,0,3.8951,1.0797
0,0,1,0,2.7765,-1.3937
0,0,0,1,0.81657,-2.3156
0,0,0,1,0.84765,-2.5708
0,0,0,1,-0.58411,-1.9749
0,0,1,0,2.8593,-1.3955
0,0,0,1,-2.0262,-2.0291
0,0,1,0,3.6751,0.46437
0,0,1,0,2.9014,-0.97631
0,0,0,1,-0.28352,-2.9146
0,0,1,0,2.373,-0.35684
0,0,0,1,0.2197,-2.6026
0,0,0,1,-0.0052469,-3.2333
0,0,1,0,2.5584,0.85961
0,0,1,0,1.9291,-0.77128
0,0,1,0,1.9482,0.38641
0,0,0,1,-0.98453,-3.0429
0,0,0,1,-0.44028,-2.3178
0,0,1,0,3.2722,-0.74804
0,0,0,1,0.30771,-3.0468
0,0,0,1,-0.012888,-2.3537
0,0,0,1,0.35476,-2.9424
0,0,1,0,2.0066,0.060392
0,0,0,1,0.045556,-2.3092
0,0,0,1,0.4713,-2.3707
0,0,1,0,0.55269,-0.30813
0,0,0,1,0.68899,-1.7124
0,0,0,1,0.62834,-2.677
0,0,0,1,0.14466,-2.9751
0,0,1,0,1.6149,-0.36695
0,0,0,1,-1.001,-3.5154
0,0,1,0,3.3061,0.56446
0,0,1,0,1.0171,1.1505
0,0,0,1,0.40514,-2.7491
0,0,0,1,-0.93701,-2.7988
0,0,0,1,0.7496,-3.0011
0,0,0,1,-0.23407,-2.7847
0,0,0,1,-0.068046,-2.8578
0,0,0,1,0.1716,-1.7705
0,0,0,1,-0.40064,-4.7022
0,0,1,0,1.4238,-0.0096718
0,0,0,1,1.1872,-2.6722
0,0,1,0,1.7627,0.87916
0,0,1,0,1.6866,1.3973
0,0,0,1,0.72965,-1.6286
0,0,0,1,0.67463,-3.0602
0,0,0,1,-0.51605,-3.7392
0,0,0,1,-0.39698,-2.6984
0,0,0,1,0.84809,-1.7927
0,0,1,0,2.5627,-0.3381
0,0,1,0,2.6932,-0.24353
0,0,1,0,1.2958,0.39953
0,0,1,0,3.2216,0.31014
0,0,0,1,0.61922,-2.8208
0,0,1,0,3.0381,-0.1001
0,0,1,0,3.8968,0.12527
0,0,1,0,1.5874,-0.9479
0,0,1,0,3.7122,0.11783
0,0,1,0,2.3555,-0.4029
0,0,0,1,0.5333,-3.4554
0,0,0,1,1.8459,-2.4392
0,0,1,0,1.9229,1.5794
0,0,1,0,0.66695,1.4873
0,0,0,1,0.1056,-2.7767
0,0,1,0,2.0076,-0.98138
0,0,0,1,0.51897,-2.0458
0,0,0,1,-1.2724,-1.8495
0,0,1,0,4.6481,0.573
0,0,1,0,3.7008,-1.7148
0,0,0,1,0.74526,-2.6146
0,0,1,0,1.376,1.2273
0,0,1,0,3.2711,1.2262
0,0,0,1,-0.92787,-1.2222
0,0,0,1,-0.77308,-2.3698
0,0,1,0,3.1135,0.75586
0,0,1,0,2.0401,1.4863
0,0,0,1,1.765,-2.887
0,0,1,0,3.4515,-0.09186
0,0,0,1,1.1731,-3.8278
0,0,1,0,2.8559,-0.070732
0,0,0,1,0.22866,-0.095662
0,0,1,0,1.7008,-0.32199
0,0,0,1,-0.05739,-1.9718
0,0,1,0,3.5279,-0.4613
0,0,0,1,0.84404,-2.9301
0,0,1,0,3.2503,-1.0805
0,0,0,1,0.58458,-3.3475
0,0,0,1,-0.4118,-3.1529
0,0,0,1,1.4613,-2.5516
0,0,1,0,0.87826,1.2858
0,0,1,0,3.5783,0.9342
0,0,1,0,1.1802,-0.12367
0,0,1,0,3.1326,0.83911
0,0,1,0,2.711,1.1549
0,0,0,1,1.0071,-1.9401
0,0,0,1,0.1978,-2.8484
0,0,0,1,0.86262,-3.4157
0,0,0,1,0.19738,-2.5784
0,0,1,0,2.6841,-0.33437
0,0,1,0,2.6689,0.23009
0,0,1,0,3.3394,0.60279
0,0,1,0,2.9759,1.2806
0,0,0,1,-0.027195,-3.2552
0,0,0,1,0.83589,-2.553
0,0,1,0,2.0588,0.45897
0,0,1,0,2.1089,1.4401
0,0,1,0,0.70924,-0.41646
0,0,0,1,-0.041489,-2.6603
0,0,0,1,-0.12013,-1.7505
0,0,1,0,2.211,-1.8573
0,0,1,0,3.3405,0.031234
0,0,0,1,-0.14129,-1.9909
0,0,0,1,-0.13171,-3.9295
0,0,1,0,2.1721,-0.608
0,0,1,0,3.5287,-0.85807
0,0,0,1,-0.40523,-2.0221
0,0,1,0,1.3089,0.96207
0,0,0,1,-1.0623,-4.2016
0,0,1,0,2.8746,0.65855
0,0,0,1,-0.4332,-2.8346
0,0,0,1,-1.3104,-3.3507
0,0,1,0,2.9401,0.34694
0,0,1,0,2.7956,-1.0365
0,0,0,1,-0.014124,-2.8107
0,0,0,1,0.43782,-3.779
0,0,1,0,2.702,1.6845
0,0,0,1,0.24955,-2.2159
0,0,1,0,3.4522,0.22191
0,0,1,0,1.9692,1.7058
0,0,1,0,2.9319,-1.2331
0,0,1,0,3.2433,-0.68936
0,0,1,0,2.3282,-1.0701
0,0,1,0,2.3656,0.65288
0,0,0,1,1.2012,-2.737
0,0,0,1,1.2161,-3.5432
0,0,1,0,1.6883,0.35916
0,0,0,1,0.44755,-2.1241
0,0,0,1,-0.28056,-1.4575
0,0,0,1,1.1733,-2.3086
0,0,0,1,1.7534,-3.968
0,0,1,0,2.0814,1.2647
0,0,1,0,1.592,-1.0795
0,0,0,1,-0.13352,-3.3594
0,0,1,0,2.8039,-0.34901
0,0,0,1,1.1711,-1.897
0,0,1,0,2.654,-0.34092
0,0,1,0,1.3201,1.0153
0,0,0,1,1.3761,-2.5798
0,0,0,1,-1.574,-1.6499
0,0,0,1,0.86644,-1.4531
0,0,1,0,2.3887,1.2783
0,0,1,0,1.8992,-0.47775
0,0,0,1,-0.91215,-1.9605
0,0,1,0,3.3184,-0.9203
0,0,1,0,2.3904,-0.17531
0,0,0,1,0.17777,-1.3397
0,0,1,0,2.5025,2.2438
0,0,1,0,2.4981,-1.2476
0,0,0,1,-0.73762,-2.6093
0,0,0,1,0.67897,-2.4012
0,0,1,0,1.9155,-0.29022
0,0,0,1,1.1103,-1.9288
0,0,0,1,0.48128,-2.8935
0,0,0,1,1.3715,-1.6718
0,0,1,0,3.3358,-1.3946
0,0,0,1,0.30355,-3.5172
0,0,1,0,3.5281,0.33869
0,0,1,0,3.9955,1.2109
0,0,0,1,0.10374,-2.461
0,0,1,0,2.7602,1.4532
0,0,1,0,2.2956,-1.1205
0,0,1,0,2.0747,0.061497
0,0,1,0,1.9062,-0.51715
0,0,0,1,-0.17726,-3.696
0,0,1,0,3.2652,-0.76636
0,0,1,0,2.8911,-1.1919
0,0,1,0,4.5825,-0.36018
0,0,1,0,1.7812,-0.54643
0,0,1,0,3.5123,0.64276
0,0,0,1,0.90261,-4.4125
0,0,0,1,0.83611,-2.1216
0,0,1,0,3.6684,1.1427
0,0,1,0,2.7867,1.633
0,0,1,0,2.6757,0.39193
0,0,0,1,0.56524,-4.5777
0,0,0,1,-1.311,-3.114
0,0,0,1,-0.16844,-2.1346
0,0,0,1,0.95372,-3.4893
0,0,0,1,0.32518,-2.7398
0,0,1,0,3.7579,-0.98376
0,0,1,0,2.3,-0.27178
0,0,0,1,-0.85798,-2.2716
0,0,1,0,2.8731,0.46805
0,0,0,1,-0.59335,-0.83069
0,0,1,0,2.9555,0.79709
0,0,0,1,-0.49287,-2.246
0,0,1,0,1.7115,1.1509
0,0,0,1,0.025392,-2.4819
0,0,1,0,3.0858,-1.0592
0,0,1,0,3.3533,-0.10612
0,0,1,0,3.1285,-0.29779
0,0,1,0,3.4165,0.42923
0,0,0,1,0.57559,-1.8845
0,0,0,1,0.37015,-3.3055
0,0,1,0,2.3374,0.58942
0,0,1,0,2.8449,0.32848
0,0,1,0,4.0326,0.4168
0,0,1,0,3.6039,0.22548
0,0,1,0,2.8373,-0.35395
0,0,1,0,2.8189,-1.4606
0,0,0,1,0.19006,-2.7124
0,0,0,1,-0.89621,-2.3768
0,0,1,0,1.4893,0.94412
0,0,0,1,-1.3649,-2.1121
0,0,1,1,1.5147,-1.6723
0,0,0,1,1.0091,-3.5674
0,0,0,1,-0.87971,-2.8548
0,0,1,0,2.3244,-1.1622
0,0,0,1,0.22071,-2.4978
0,0,1,0,2.4185,0.8944
0,0,1,0,1.6073,-0.93184
0,0,1,0,2.4607,1.6048
0,0,1,1,1.7137,-1.3258
0,0,0,1,0.28055,-1.0999
0,0,0,1,-0.56,-2.8204
0,0,1,0,2.7061,2.4458
0,0,0,1,-0.14947,-3.0529
0,0,0,1,0.62834,-1.7079
0,0,0,1,1.2758,-3.4406
0,0,1,0,2.0518,1.6428
0,0,0,1,0.54549,-2.0096
0,0,0,1,-0.20549,-1.3309
0,0,0,1,0.35512,-2.3543
0,0,0,1,-1.1946,-2.1764
0,0,1,0,2.7324,0.35316
0,0,1,0,3.0261,-0.62592
0,0,1,0,3.2558,0.13724
0,0,1,0,2.755,1.1887
0,0,0,1,-0.80098,-2.16
0,0,1,1,1.4177,-1.5443
0,0,1,0,3.8434,-0.86617
0,0,0,1,0.40797,-3.0416
0,0,1,0,2.1656,0.64714
0,0,0,1,-0.7914,-2.6147
0,0,0,1,-0.77778,-2.5128
0,0,1,0,3.4177,2.3228
0,0,1,0,0.87244,0.14091
0,0,1,0,2.8041,-0.28182
0,0,1,0,3.367,0.50053
0,0,1,0,2.84,-0.71848
0,0,0,1,0.075919,-3.2816
0,0,0,1,-0.099683,-3.4585
0,0,1,0,1.4781,1.3156
0,0,0,1,-1.0984,-1.8966
0,0,0,1,-0.54865,-2.7648
0,0,1,0,2.4012,-0.85312
0,0,0,1,0.040214,-2.91
0,0,1,0,2.7206,1.1396
0,0,1,0,2.7204,1.9012
0,0,1,0,0.86653,1.4737
0,0,1,0,1.936,-1.6483
0,0,0,1,-1.5973,-1.1865
0,0,0,1,0.97781,-1.9089
0,0,1,0,2.2667,1.8708
0,0,0,1,-0.19839,-2.7017
0,0,0,1,1.4321,-3.4812
0,0,1,0,2.7101,0.51021
0,0,1,0,2.9895,-0.040262
0,0,0,1,-0.52006,-2.6579
0,0,1,0,1.7796,-1.4033
0,0,0,1,-0.97088,-2.2839
0,0,1,0,3.0383,1.5481
0,0,0,1,-0.27528,-2.3377
0,0,1,0,0.50577,1.7283
0,0,0,1,1.0746,-1.9153
0,0,0,1,-0.0068071,-4.3525
0,0,0,1,0.029301,-2.2657
0,0,1,0,1.6516,0.51462
0,0,1,0,2.7314,1.0978
0,0,0,1,-0.8841,-2.4034
0,0,0,1,-0.79304,-2.351
0,0,1,0,1.1879,-0.19285
0,0,1,0,3.049,0.93291
0,0,0,1,1.4544,-2.2397
0,0,0,1,1.245,-3.403
0,0,0,1,1.9886,-2.3768
0,0,1,0,2.7587,2.39
0,0,1,0,1.4631,1.1516
0,0,1,0,3.7474,0.13768
0,0,0,1,0.50399,-3.8073
0,0,0,1,-0.83306,-2.0641
0,0,0,1,0.83745,-2.4459
0,0,0,1,0.74186,-3.8079
0,0,1,0,1.3986,1.723
0,0,0,1,0.18539,-2.2029
0,0,0,1,0.70787,-1.6592
0,0,0,1,0.86273,-2.537
0,0,1,0,2.3852,0.0223
0,0,1,0,2.9965,1.309
0,0,1,0,2.7215,-0.1974
0,0,1,0,2.8626,0.37416
0,0,1,0,1.7653,0.8525
0,0,1,0,3.4392,-0.50615
0,0,0,1,1.2471,-2.9413
0,0,1,1,1.4326,-1.311
0,0,1,0,1.8304,-1.2558
0,0,1,0,3.0577,-0.30592
0,0,1,0,2.2255,0.21188
0,0,0,1,-1.4013,-2.2556
0,0,0,1,-0.066586,-2.2259
0,0,0,1,0.0093703,-3.5679
0,0,1,0,2.8273,0.27141
0,0,1,0,1.8134,-0.066183
0,0,1,0,2.2546,-1.4573
0,0,1,0,1.2681,-0.61183
0,0,0,1,0.44037,-3.0862
0,0,0,1,-1.5865,-2.2115
0,0,1,1,0.71584,-0.63865
0,0,1,1,0.94775,-1.1759
0,0,0,1,-0.48662,-4.4393
0,0,1,0,2.0095,-0.53806
0,0,0,1,-0.56008,-2.7456
0,0,1,0,2.4858,1.1212
0,0,0,1,-0.66379,-0.45684
0,0,1,0,2.5669,0.03308
0,0,0,1,0.78504,-1.4899
0,0,0,1,0.76683,-3.6494
0,0,0,1,-0.33011,-1.13
0,0,1,0,2.6571,-1.135
0,0,1,0,2.1953,0.373
0,0,1,0,2.3923,-1.9281
0,0,0,1,-1.2681,-2.4579
0,0,0,1,0.85382,-2.6625
0,0,1,0,1.6303,-0.36406
0,0,1,1,1.8583,-1.7551
0,0,0,1,-0.21563,-2.2276
0,0,0,1,-0.5166,-2.562
0,0,0,1,0.71013,-2.2268
0,0,0,1,-0.90491,-2.2014
0,0,1,0,2.5233,-0.21338
0,0,0,1,0.0068962,-1.5212
0,0,1,0,2.6143,-0.048383
0,0,1,0,2.2295,0.048034
0,0,0,1,0.19739,-3.3896
0,0,1,0,2.3437,-0.34456
0,0,0,1,-0.50781,-3.372
0,0,0,1,-0.16215,-2.8073
0,0,1,0,1.8934,0.30719
0,0,1,1,1.395,-1.3548
0,0,0,1,0.53437,-2.3633
0,0,0,1,-0.73054,-1.257
0,0,1,0,2.819,0.67906
0,0,0,1,-0.90225,-3.0648
0,0,1,0,2.2832,0.083194
0,0,1,0,2.6422,0.60738
0,0,1,0,3.612,-0.149
0,0,1,0,2.1282,-0.96927
0,0,0,1,0.063378,-1.9058
0,0,1,0,2.1586,2.6783
0,0,0,1,0.43882,-3.5056
0,0,1,0,1.577,-0.48663
0,0,0,1,-0.76709,-2.6135
0,0,0,1,-0.19669,-2.104
0,0,0,1,-1.0626,-2.4979
0,0,0,1,-1.5851,-2.1826
0,0,1,0,1.7945,1.1242
0,0,1,0,3.3575,1.1092
0,0,1,0,2.2425,0.47361
0,0,0,1,0.32338,-2.291
0,0,1,0,3.4021,-1.0622
0,0,0,1,-1.1335,-2.1644
0,0,1,0,2.751,-0.7517
0,0,1,0,1.5152,0.31581
0,0,0,1,-1.4331,-3.386
0,0,0,1,0.56749,-2.8983
0,0,1,0,3.3212,0.31009
0,0,0,1,0.75087,-4.9457
0,0,0,1,0.69105,-4.9323
0,0,0,1,0.75049,-2.5682
0,0,1,0,2.6998,0.33136
0,0,1,0,3.4749,-0.21187
0,0,0,1,0.028014,-2.346
0,0,0,1,-0.91715,-1.1856
0,0,0,1,0.74901,-2.283
0,0,0,1,0.17883,-0.92417
0,0,1,0,4.1643,0.70847
0,0,1,0,1.6073,-0.25185
0,0,1,0,1.8039,-0.50229
0,0,0,1,-0.14109,-2.668
0,0,0,1,-0.42597,-2.8082
0,0,1,0,2.6065,-0.7201
0,0,0,1,-0.36712,-2.8676
0,0,0,1,0.55926,-3.1844
0,0,0,1,1.7964,-4.1211
0,0,0,1,0.47558,-2.032
0,0,1,0,3.4023,0.58517
0,0,1,0,1.8059,-1.1054
0,0,1,0,1.5214,-0.42005
0,0,1,0,2.4569,0.45882
0,0,1,0,2.0152,0.067929
0,0,1,0,3.3454,1.9163
0,0,1,0,1.6159,1.1546
0,0,0,1,-0.828,-3.4123
0,0,1,1,1.7797,-1.4403
0,0,1,0,2.5307,1.4847
0,0,0,1,0.20649,-2.6145
0,0,1,0,4.0393,-1.5898
0,0,0,1,-0.5542,-2.5031
0,0,0,1,0.30358,-1.5286
0,0,0,1,0.27398,-1.9553
0,0,1,0,2.2551,-0.20257
0,0,0,1,-0.80553,-2.5747
0,0,0,1,0.58283,-2.2461
0,0,1,1,1.0258,-0.74893
0,0,0,1,1.1275,-2.5067
0,0,0,1,0.52663,-3.8716
0,0,1,0,2.5331,0.83931
0,0,1,0,2.3023,0.96786
0,0,1,0,2.5502,-0.093523
